ID1,ID2,Distance
MT788346.1,MT788340.1,0.00367632
MT788192.1,MT788191.1,0.00551699
MT788220.1,MT788213.1,0.0120278
MT788141.1,MT788139.1,0.0148479
MT788249.1,MT788203.1,0.00830174
MT788192.1,MT788190.1,0.00459323
MT788220.1,MT788211.1,0.0148277
MT788166.1,MT788118.1,0.0233842
MT788382.1,MT788265.1,0.00527527
MT788192.1,MT788182.1,0.0111005
MT788141.1,MT788099.1,0.0158046
MT788141.1,MT788096.1,0.0186323
MT788166.1,MT788095.1,0.0186232
MT788117.1,MT788029.1,0.00921976
MT788192.1,MT788172.1,0.0101689
MT788220.1,MT788188.1,0.00922418
MT788220.1,MT788187.1,0.011089
MT788117.1,MT788015.1,0.00828747
MT788192.1,MT788166.1,0.0148524
MT788220.1,MT788180.1,0.0129769
MT788141.1,MT788054.1,0.0148227
MT788166.1,MT788049.1,0.00738642
MT788141.1,MT788043.1,0.0148508
MT788141.1,MT788034.1,0.0167336
MT788166.1,MT788011.1,0.0243055
MT788166.1,MT787990.1,0.020547
MT788220.1,MT788148.1,0.00736486
MT788141.1,MT787983.1,0.0129827
MT788166.1,MT787979.1,0.020547
MT788166.1,MT787978.1,0.0177136
MT788141.1,MT787977.1,0.0157639
MT788220.1,MT788141.1,0.013905
MT788166.1,MT787966.1,0.0186287
MT788220.1,MT788139.1,0.0110758
MT788166.1,MT787959.1,0.0205416
MT788166.1,MT787958.1,0.020547
MT788192.1,MT788118.1,0.0120265
MT788141.1,MT787952.1,0.0205204
MT788166.1,MT787942.1,0.0224189
MT788141.1,MT787939.1,0.0130195
MT788141.1,MT787938.1,0.0186554
MT788166.1,MT787937.1,0.015803
MT788141.1,MT787934.1,0.0233669
MT788141.1,MT787932.1,0.0195805
MT788141.1,MT787930.1,0.0233669
MT788166.1,MT787923.1,0.0167342
MT788141.1,MT787924.1,0.0176858
MT788166.1,MT787916.1,0.0176899
MT788166.1,MT787915.1,0.0148524
MT788141.1,MT787914.1,0.0129884
MT788166.1,MT787910.1,0.0185905
MT788166.1,MT787907.1,0.0167567
MT788192.1,MT788095.1,0.00737042
MT788141.1,MT787906.1,0.0139288
MT788166.1,MT787905.1,0.0177136
MT788166.1,MT787900.1,0.0129544
MT788141.1,MT787897.1,0.0223758
MT788141.1,MT787887.1,0.0148844
MT788166.1,MT787883.1,0.0205708
MT788166.1,MT787878.1,0.0176691
MT788166.1,MT787877.1,0.0148524
MT788220.1,MT788099.1,0.0110825
MT788220.1,MT788096.1,0.013884
MT788141.1,MT787853.1,0.0195525
MT788166.1,MT787851.1,0.0224519
MT788166.1,MT787811.1,0.0186236
MT788192.1,MT788049.1,0.00923277
MT788220.1,MT788054.1,0.0101418
MT788166.1,MT787753.1,0.0102062
MT788220.1,MT788043.1,0.0101624
MT788220.1,MT788034.1,0.00645171
MT788192.1,MT788011.1,0.0129817
MT788192.1,MT787990.1,0.00924023
MT788140.1,MT788116.1,0.00923553
MT788165.1,MT788110.1,0.0398406
MT788192.1,MT787979.1,0.00924023
MT788248.1,MT788244.1,0.00829007
MT788116.1,MT787994.1,0.0120204
MT788192.1,MT787978.1,0.00459715
