ID1,ID2,Distance
MT368116.1,MT368120.1,0.0129154
MT368373.1,MT368375.1,0.0144526
MT368116.1,MT368131.1,0.0148235
MT368373.1,MT368378.1,0.013451
MT368373.1,MT368380.1,0.00972465
MT368373.1,MT368382.1,0.014611
MT368373.1,MT368383.1,0.0115342
MT368373.1,MT368384.1,0.0115023
MT368373.1,MT368387.1,0.0144439
MT368373.1,MT368388.1,0.0124774
MT368116.1,MT368140.1,0.0124104
MT368523.1,MT368530.1,0.0124881
MT368373.1,MT368395.1,0.0145547
MT368659.1,MT368668.1,0.0133673
MT368373.1,MT368396.1,0.0144256
MT368116.1,MT368148.1,0.0129076
MT368373.1,MT368398.1,0.013476
MT368116.1,MT368150.1,0.0042681
MT368373.1,MT368400.1,0.0134645
MT368116.1,MT368151.1,0.00620309
MT368116.1,MT368152.1,0.0138768
MT368373.1,MT368403.1,0.00860537
MT368373.1,MT368405.1,0.00862377
MT368373.1,MT368409.1,0.00860531
MT368116.1,MT368157.1,0.0124176
MT368373.1,MT368410.1,0.013452
MT368373.1,MT368412.1,0.0105271
MT368373.1,MT368413.1,0.00958261
MT368373.1,MT368415.1,0.0134645
MT368373.1,MT368417.1,0.0146341
MT368373.1,MT368428.1,0.0145974
MT368373.1,MT368431.1,0.0144444
MT368523.1,MT368573.1,0.0144258
MT368373.1,MT368433.1,0.00686016
MT368373.1,MT368435.1,0.00782976
MT368373.1,MT368436.1,0.0137955
MT368373.1,MT368437.1,0.0148397
MT368373.1,MT368438.1,0.0137695
MT368373.1,MT368439.1,0.0145946
MT368116.1,MT368182.1,0.00713279
MT368373.1,MT368447.1,0.0106782
MT368593.1,MT368668.1,0.0143996
MT368373.1,MT368452.1,0.0126226
MT368116.1,MT368194.1,0.0138764
MT368523.1,MT368599.1,0.014457
MT368373.1,MT368459.1,0.0124957
MT368116.1,MT368199.1,0.0119344
MT368373.1,MT368468.1,0.0134511
MT368373.1,MT368470.1,0.00956541
MT368373.1,MT368472.1,0.0123081
MT368373.1,MT368474.1,0.012806
MT368373.1,MT368475.1,0.0115164
MT368116.1,MT368212.1,0.00809502
MT368373.1,MT368479.1,0.0115149
MT368373.1,MT368480.1,0.0134518
MT368450.1,MT368498.1,0.0126373
MT368593.1,MT368703.1,0.0144382
MT368373.1,MT368486.1,0.014438
MT368659.1,MT368758.1,0.00975409
MT368373.1,MT368493.1,0.0144231
MT368373.1,MT368502.1,0.0124815
MT368373.1,MT368506.1,0.0144513
MT368523.1,MT368668.1,0.0129635
MT368659.1,MT368775.1,0.00595299
MT368373.1,MT368511.1,0.0124958
MT368373.1,MT368515.1,0.0125013
MT368373.1,MT368529.1,0.0115341
MT368593.1,MT368746.1,0.0139173
MT368373.1,MT368533.1,0.0105427
MT368523.1,MT368698.1,0.0110378
MT368373.1,MT368543.1,0.0134645
MT368523.1,MT368702.1,0.0134663
MT368373.1,MT368559.1,0.00958261
MT368593.1,MT368777.1,0.0144232
MT368373.1,MT368592.1,0.0134738
MT368373.1,MT368606.1,0.0144255
MT368659.1,MT368855.1,0.00873905
MT368373.1,MT368613.1,0.013475
MT368373.1,MT368630.1,0.0125337
MT336755.1,MT368388.1,0.0144068
MT368373.1,MT368651.1,0.0134664
MT368373.1,MT368656.1,0.0115148
MT368523.1,MT368805.1,0.0144294
MT368373.1,MT368668.1,0.00429068
MT368450.1,MT368589.1,0.00483256
MT368373.1,MT368670.1,0.0144269
MT368659.1,MT368909.1,0.0126583
MT368373.1,MT368671.1,0.00958247
MT368659.1,MT368910.1,0.0141208
MT368373.1,MT368675.1,0.0149092
MT336755.1,MT368428.1,0.0135878
MT368373.1,MT368683.1,0.0114993
MT368373.1,MT368688.1,0.0144465
MT368373.1,MT368689.1,0.0144327
MT368373.1,MT368700.1,0.0115326
MT368373.1,MT368702.1,0.00668387
MT368373.1,MT368703.1,0.0144381
MT368373.1,MT368705.1,0.0125141
MT368373.1,MT368712.1,0.013445
MT368659.1,MT368949.1,0.0107159
MT368373.1,MT368716.1,0.00957675
MT336755.1,MT368476.1,0.0095647
MT368373.1,MT368723.1,0.0149184
MT368373.1,MT368725.1,0.0144219
MT368373.1,MT368763.1,0.0149146
MT368373.1,MT368773.1,0.0126526
MT368373.1,MT368777.1,0.0134449
MT368373.1,MT368789.1,0.014416
MT336755.1,MT368590.1,0.0129452
MT368373.1,MT368825.1,0.0139176
MT368373.1,MT368865.1,0.0121631
MT368593.1,MT369118.1,0.0144278
MT368373.1,MT368908.1,0.0134505
MT336755.1,MT368702.1,0.0144008
MT368373.1,MT368936.1,0.0111844
MT368373.1,MT368944.1,0.0139332
MT368593.1,MT369156.1,0.0139275
MT368593.1,MT369166.1,0.0139334
MT368373.1,MT368959.1,0.0144255
MT368373.1,MT368960.1,0.0144282
MT368373.1,MT368992.1,0.0147354
MT368373.1,MT369001.1,0.0144378
MT368523.1,MT369156.1,0.0129527
MT368450.1,MT368784.1,0.0147015
MT368450.1,MT368790.1,0.00387358
MT368373.1,MT369156.1,0.0071623
MT368373.1,MT369166.1,0.0120009
MT368523.1,MT369299.1,0.0134616
MT368523.1,MT369307.1,0.0139579
MT368373.1,MT369237.1,0.0118534
MT368593.1,MT369516.1,0.0144391
MT368373.1,MT369297.1,0.0144174
MT368659.1,MT369452.1,0.0116609
MT368373.1,MT369362.1,0.0144376
MT336755.1,MT369156.1,0.0139072
MT368659.1,MT369547.1,0.00774418
MT368450.1,MT369027.1,0.00824779
MT368593.1,MT369716.1,0.0126254
MT368373.1,MT369516.1,0.014483
MT368450.1,MT369131.1,0.00973566
MT368373.1,MT369548.1,0.0120148
MT368373.1,MT369573.1,0.0144591
MT368450.1,MT369191.1,0.0126732
MT368659.1,MT369740.1,0.00873967
MT368659.1,MT369741.1,0.0126853
MT368593.1,MT369906.1,0.0119889
MT368373.1,MT369716.1,0.0126412
MT368373.1,MT369733.1,0.0134745
MT368373.1,MT369740.1,0.0134616
MT368373.1,MT369741.1,0.0134516
MT368373.1,MT369748.1,0.0128117
MT368373.1,MT369759.1,0.0105399
MT368373.1,MT369765.1,0.0134352
MT368373.1,MT369774.1,0.0134755
