ID1,ID2,Distance
MN971872.1,MN971871.1,0.041957
MN972407.1,MN972406.1,0.0295805
MN972350.1,MN972345.1,0.0517618
MN971872.1,MN971870.1,0.0500898
MN972407.1,MN972403.1,0.0593447
MN972350.1,MN972344.1,0.0430515
MN972407.1,MN972402.1,0.0699801
MN971872.1,MN971868.1,0.058933
MN972407.1,MN972401.1,0.0698962
MN971872.1,MN971867.1,0.0715859
MN972407.1,MN972400.1,0.0696114
MN971872.1,MN971863.1,0.0601845
MN972407.1,MN972399.1,0.0723577
MN971872.1,MN971861.1,0.0666136
MN971872.1,MN971860.1,0.0650154
MN972350.1,MN972339.1,0.0391175
MN972350.1,MN972338.1,0.0610261
MN972350.1,MN972337.1,0.0511542
MN972350.1,MN972336.1,0.0392721
MN972350.1,MN972334.1,0.0545801
MN972407.1,MN972389.1,0.0705569
MN972350.1,MN972333.1,0.048065
MN972350.1,MN972332.1,0.0656184
MN972350.1,MN972330.1,0.0740627
MN972251.1,MN972250.1,0.0672848
MN972350.1,MN972329.1,0.0565801
MN972407.1,MN972383.1,0.078307
MN972229.1,MN972226.1,0.0709679
MN972208.1,MN972202.1,0.0728656
MN972251.1,MN972249.1,0.0651998
MN972350.1,MN972328.1,0.0446463
MN972407.1,MN972372.1,0.0718586
MN972229.1,MN972225.1,0.0458187
MN972208.1,MN972201.1,0.0660227
MN972229.1,MN972224.1,0.0780885
MN972350.1,MN972327.1,0.0508054
MN972251.1,MN972245.1,0.0731532
MN972208.1,MN972200.1,0.0720729
MN972229.1,MN972223.1,0.0608917
MN972407.1,MN972369.1,0.0694614
MN972350.1,MN972326.1,0.0621734
MN972208.1,MN972199.1,0.0710679
MN972251.1,MN972242.1,0.0511619
MN972208.1,MN972198.1,0.068406
MN972350.1,MN972325.1,0.0605118
MN972251.1,MN972241.1,0.067961
MN972229.1,MN972218.1,0.0497682
MN972208.1,MN972197.1,0.0797776
MN972251.1,MN972240.1,0.062157
MN972229.1,MN972217.1,0.0508324
MN972407.1,MN972360.1,0.0706724
MN972251.1,MN972239.1,0.0595578
MN972251.1,MN972238.1,0.061784
MN972407.1,MN972358.1,0.0773628
MN972229.1,MN972214.1,0.0595758
MN972407.1,MN972357.1,0.0751734
MN972251.1,MN972236.1,0.0748221
MN972229.1,MN972213.1,0.0606703
MN972208.1,MN972192.1,0.0695351
MN972407.1,MN972356.1,0.0763911
MN972229.1,MN972212.1,0.0756514
MN972208.1,MN972191.1,0.0786366
MN972350.1,MN972321.1,0.0645495
