ID1,ID2,Distance
MN424855.1,MN424921.1,0.00255733
MN425319.1,MN425337.1,0.00383615
MN425319.1,MN425351.1,0.00705393
MN424855.1,MN424947.1,0.0109773
MN425319.1,MN425392.1,0.00384367
MN425319.1,MN425394.1,0.00448355
MN424855.1,MN425021.1,0.00640938
MN424855.1,MN425053.1,0.0136012
MN424855.1,MN425056.1,0.0122673
MN424855.1,MN425083.1,0.00576557
MN424855.1,MN425087.1,0.00771681
MN424855.1,MN425091.1,0.0122671
MN425099.1,MN425311.1,0.0116137
MN425099.1,MN425378.1,0.0129283
MN424855.1,MN425205.1,0.0116219
MN424855.1,MN425292.1,0.0109495
MN424855.1,MN425321.1,0.0109438
MN425099.1,MN425535.1,0.0116095
MN424855.1,MN425329.1,0.0122957
MN424855.1,MN425330.1,0.0148599
MN424855.1,MN425354.1,0.0135717
MN424855.1,MN425355.1,0.0136028
MN424855.1,MN425405.1,0.0129253
MN424855.1,MN425430.1,0.00964908
MN424855.1,MN425432.1,0.0122825
MN424855.1,MN425478.1,0.0128986
MN425099.1,MN425696.1,0.00901213
MN424855.1,MN425504.1,0.0103093
MN424855.1,MN425525.1,0.0122551
MN424855.1,MN425571.1,0.0142489
MN424855.1,MN425586.1,0.0148537
MN425099.1,MN425826.1,0.0129566
MN424980.1,MN425783.1,0.0070539
MN424855.1,MN425805.1,0.00965658
MN425320.1,MN425336.1,0.0116554
MN425320.1,MN425341.1,0.0109538
MN425213.1,MN425221.1,0.00770298
MN425213.1,MN425231.1,0.0109435
MN425213.1,MN425232.1,0.00641161
MN425213.1,MN425269.1,0.00835989
MN425213.1,MN425273.1,0.00641701
MN425213.1,MN425309.1,0.00964858
MN425213.1,MN425356.1,0.00706075
MN425213.1,MN425366.1,0.00965489
MN425213.1,MN425376.1,0.0103008
MN425213.1,MN425409.1,0.01032
MN425213.1,MN425459.1,0.0116088
MN425213.1,MN425460.1,0.00964193
MN425213.1,MN425461.1,0.0064115
MN425213.1,MN425469.1,0.0102991
MN425213.1,MN425474.1,0.0122277
MN425213.1,MN425485.1,0.00964617
MN425213.1,MN425534.1,0.00964185
MN425213.1,MN425540.1,0.0109652
MN425213.1,MN425551.1,0.0135408
MN424981.1,MN425183.1,0.00834931
MN424856.1,MN424989.1,0.00834469
MN424981.1,MN425320.1,0.00964784
MN424981.1,MN425341.1,0.0102909
MN424856.1,MN425044.1,0.0148811
MN424856.1,MN425058.1,0.00835251
MN424585.1,MN424723.1,0.0135464
MN424856.1,MN425146.1,0.0090132
MN424856.1,MN425174.1,0.0115875
MN424981.1,MN425522.1,0.0148497
MN424856.1,MN425263.1,0.0115874
MN425610.1,MN425755.1,0.0128799
MN424856.1,MN425806.1,0.00834926
MN424856.1,MN425822.1,0.00705396
MN424856.1,MN425850.1,0.0109548
MN425423.1,MN425527.1,0.00447979
MN425321.1,MN425329.1,0.0129119
MN425321.1,MN425330.1,0.0141874
MN425321.1,MN425354.1,0.0135415
MN425321.1,MN425478.1,0.00966282
MN425321.1,MN425525.1,0.00770975
MN425214.1,MN425305.1,0.0148638
MN425321.1,MN425531.1,0.0109548
MN425214.1,MN425670.1,0.0115948
MN425214.1,MN425722.1,0.0148741
MN425214.1,MN425766.1,0.0129075
MN425214.1,MN425847.1,0.014866
MN424725.1,MN424726.1,0.00576172
MN424725.1,MN424737.1,0.0109542
MN424857.1,MN425020.1,0.0090039
MN424857.1,MN425061.1,0.00837039
MN424857.1,MN425154.1,0.00512937
MN424586.1,MN424664.1,0.0122573
MN424857.1,MN425435.1,0.00769893
MN424857.1,MN425752.1,0.00320024
MN425215.1,MN425357.1,0.0122455
MN425215.1,MN425395.1,0.00964664
MN425215.1,MN425839.1,0.00127649
MN424858.1,MN424864.1,0.00771718
MN424858.1,MN424965.1,0.00642551
MN424858.1,MN424977.1,0.0116097
MN424858.1,MN424979.1,0.0148958
MN424858.1,MN424990.1,0.0129093
MN424726.1,MN424737.1,0.0103114
MN424858.1,MN425039.1,0.0135559
MN424858.1,MN425085.1,0.0142085
MN424858.1,MN425170.1,0.0142247
MN424858.1,MN425238.1,0.0135508
MN424858.1,MN425375.1,0.0141938
MN425323.1,MN425472.1,0.0142298
MN425323.1,MN425670.1,0.0135613
MN424587.1,MN424602.1,0.00769659
MN424587.1,MN424721.1,0.00835138
MN424587.1,MN424725.1,0.00769659
MN424587.1,MN424726.1,0.00447931
MN424587.1,MN424737.1,0.0122677
MN425426.1,MN425428.1,0.0122569
MN424859.1,MN424911.1,0.00448445
MN424859.1,MN424935.1,0.000638077
MN424859.1,MN424964.1,0.0115813
MN424859.1,MN425167.1,0.007698
MN425613.1,MN425654.1,0.0148639
MN425613.1,MN425689.1,0.0129259
MN424984.1,MN425229.1,0.00835164
MN425324.1,MN425361.1,0.00643465
MN425324.1,MN425380.1,0.00577657
MN425324.1,MN425401.1,0.00319958
MN425324.1,MN425588.1,0.000638079
MN424588.1,MN424601.1,0.00448419
MN424588.1,MN424613.1,0.00576564
MN424588.1,MN424632.1,0.0102933
MN424588.1,MN424648.1,0.00964701
MN424588.1,MN424669.1,0.00965561
MN424860.1,MN425214.1,0.0122683
MN424588.1,MN424746.1,0.00834014
MN424588.1,MN424749.1,0.014189
MN425615.1,MN425616.1,0.0103089
MN425615.1,MN425623.1,0.0128913
MN425615.1,MN425641.1,0.0122388
MN425615.1,MN425646.1,0.0129249
MN425615.1,MN425647.1,0.014928
