ID1,ID2,Distance
KP231406.1,KP231405.1,0.00695511
KP231405.1,KP231403.1,0.0007696
KP231403.1,KP231402.1,0.00308265
KP231406.1,KP231403.1,0.00773253
KP231405.1,KP231402.1,0.00230993
KP231402.1,KP231401.1,0.00153811
KP231401.1,KP231400.1,0.00540817
KP231403.1,KP231401.1,0.00462752
KP231406.1,KP231402.1,0.00462573
KP231405.1,KP231401.1,0.00385403
KP231400.1,KP231399.1,0.0303373
KP231399.1,KP231396.1,0.031142
KP231402.1,KP231400.1,0.0038588
KP231401.1,KP231399.1,0.028696
KP231403.1,KP231400.1,0.00230993
KP231406.1,KP231401.1,0.00308018
KP231405.1,KP231400.1,0.00154033
KP231400.1,KP231396.1,0.00541636
KP231402.1,KP231399.1,0.0278861
KP231403.1,KP231399.1,0.029509
KP231399.1,KP231393.1,0.0311117
KP231406.1,KP231400.1,0.00851892
KP231405.1,KP231399.1,0.028705
KP231401.1,KP231396.1,0.00774456
KP231400.1,KP231393.1,0.008519
KP231402.1,KP231396.1,0.00618907
KP231403.1,KP231396.1,0.00463155
KP231398.1,KP231383.1,0.0204009
KP231397.1,KP231395.1,0.00539874
KP231399.1,KP231392.1,0.0287088
KP231406.1,KP231399.1,0.0319267
KP231400.1,KP231392.1,0.00308917
KP231405.1,KP231396.1,0.00385883
KP231401.1,KP231393.1,0.00308019
KP231402.1,KP231393.1,0.00462574
KP231403.1,KP231393.1,0.00773257
KP231397.1,KP231394.1,0.0124332
KP231399.1,KP231390.1,0.0327239
KP231400.1,KP231390.1,0.00929434
KP231401.1,KP231392.1,0.00385401
KP231402.1,KP231392.1,0.00230992
KP231406.1,KP231396.1,0.0108691
KP231403.1,KP231392.1,0.00230993
KP231405.1,KP231393.1,0.00695515
KP231399.1,KP231389.1,0.0266779
KP231400.1,KP231389.1,0.00269494
KP231397.1,KP231391.1,0.00772661
KP231401.1,KP231390.1,0.00385139
KP231405.1,KP231392.1,0.00154032
KP231403.1,KP231390.1,0.00850769
KP231402.1,KP231390.1,0.00539839
KP231406.1,KP231393.1,0.00308918
KP231400.1,KP231387.1,0.00929624
KP231399.1,KP231387.1,0.032738
KP231401.1,KP231389.1,0.00501364
KP231403.1,KP231389.1,0.00192723
KP231405.1,KP231390.1,0.00772952
KP231402.1,KP231389.1,0.00346804
KP231406.1,KP231392.1,0.00695506
KP231400.1,KP231386.1,0.00230993
KP231399.1,KP231386.1,0.0295088
KP231405.1,KP231389.1,0.00115412
KP231401.1,KP231387.1,0.00385368
KP231397.1,KP231384.1,0.00772342
KP231403.1,KP231387.1,0.00851313
KP231400.1,KP231385.1,0.00463005
KP231399.1,KP231385.1,0.0303034
KP231402.1,KP231387.1,0.00539997
KP231406.1,KP231390.1,0.00385964
KP231401.1,KP231386.1,0.00462751
KP231405.1,KP231387.1,0.00773249
KP231403.1,KP231386.1,0.00154232
KP231402.1,KP231386.1,0.00308264
KP231397.1,KP231381.1,0.0279737
KP231406.1,KP231389.1,0.00812001
KP231401.1,KP231385.1,0.00308027
KP231400.1,KP231382.1,0.00863139
KP231399.1,KP231382.1,0.0357057
KP231405.1,KP231386.1,0.000769599
KP231403.1,KP231385.1,0.00462751
KP231402.1,KP231385.1,0.00153811
KP231397.1,KP231378.1,0.00617702
KP231405.1,KP231385.1,0.00385404
KP231400.1,KP231380.1,0.0069617
KP231406.1,KP231387.1,0.00230992
KP231401.1,KP231382.1,0.00343465
KP231399.1,KP231380.1,0.0319155
KP231403.1,KP231382.1,0.00862676
KP231397.1,KP231375.1,0.00385094
KP231402.1,KP231382.1,0.00515886
KP231406.1,KP231386.1,0.00773251
KP231405.1,KP231382.1,0.00775909
KP231400.1,KP231377.1,0.0100777
KP231401.1,KP231380.1,0.0046265
KP231399.1,KP231377.1,0.0335569
KP231403.1,KP231380.1,0.00617647
KP231406.1,KP231385.1,0.00617535
KP231402.1,KP231380.1,0.00308028
KP231405.1,KP231380.1,0.00540222
KP231400.1,KP231376.1,0.0132065
KP231399.1,KP231376.1,0.0367939
KP231401.1,KP231377.1,0.00463845
KP231403.1,KP231377.1,0.00930538
KP231406.1,KP231382.1,0.00344614
KP231405.1,KP231377.1,0.00851829
KP231401.1,KP231376.1,0.00772863
KP231402.1,KP231377.1,0.00618365
KP231396.1,KP231393.1,0.0108692
KP231400.1,JX966530.1,0.00385404
KP231399.1,JX966530.1,0.0311197
KP231403.1,KP231376.1,0.0124174
KP231395.1,KP231394.1,0.0116871
KP231405.1,KP231376.1,0.0116319
KP231406.1,KP231380.1,0.00772909
KP231402.1,KP231376.1,0.00928391
KP231401.1,JX966530.1,0.00617648
KP231400.1,JX966529.1,0.00463004
KP231396.1,KP231392.1,0.00541627
KP231399.1,JX966529.1,0.0286963
KP231403.1,JX966530.1,0.00308197
KP231401.1,JX966529.1,0.000769105
KP231400.1,JX966528.1,0.00851329
KP231405.1,JX966530.1,0.00230848
KP231395.1,KP231391.1,0.00539875
KP231406.1,KP231377.1,0.00308731
KP231402.1,JX966530.1,0.00462753
KP231399.1,JX966528.1,0.0319227
KP231403.1,JX966529.1,0.00385368
KP231401.1,JX966528.1,0.00308196
KP231405.1,JX966529.1,0.00308019
KP231396.1,KP231390.1,0.0116463
KP231406.1,KP231376.1,0.00617646
KP231402.1,JX966529.1,0.000768523
KP231403.1,JX966528.1,0.00773446
KP231405.1,JX966528.1,0.00695386
KP231396.1,KP231389.1,0.00501744
KP231402.1,JX966528.1,0.00462564
KP231395.1,KP231384.1,0.00541175
KP231406.1,JX966530.1,0.00928905
KP231394.1,KP231391.1,0.013996
KP231393.1,KP231392.1,0.00695511
KP231406.1,JX966529.1,0.00385403
KP231395.1,KP231381.1,0.0271926
KP231396.1,KP231387.1,0.0116495
KP231392.1,KP231390.1,0.00772947
KP231393.1,KP231390.1,0.00230983
KP231394.1,KP231384.1,0.0140271
KP231391.1,KP231384.1,0.00772343
KP231406.1,JX966528.1,0.0015387
KP231395.1,KP231378.1,0.00385379
KP231390.1,KP231389.1,0.00889565
KP231396.1,KP231386.1,0.00463154
KP231392.1,KP231389.1,0.00269494
KP231393.1,KP231389.1,0.00812005
KP231389.1,KP231387.1,0.00890101
KP231394.1,KP231381.1,0.0328396
KP231391.1,KP231381.1,0.0287925
KP231395.1,KP231375.1,0.00308742
KP231390.1,KP231387.1,0.00462996
KP231388.1,KP231379.1,0.0323506
KP231396.1,KP231385.1,0.00774459
KP231392.1,KP231387.1,0.00773245
KP231393.1,KP231387.1,0.00385874
KP231394.1,KP231378.1,0.0124352
KP231389.1,KP231386.1,0.00192722
KP231391.1,KP231378.1,0.00153801
KP231390.1,KP231386.1,0.00850769
KP231392.1,KP231386.1,0.00230992
KP231393.1,KP231386.1,0.00773255
KP231396.1,KP231382.1,0.0121331
KP231388.1,KP231374.1,0.00734984
KP231387.1,KP231386.1,0.00851307
KP231394.1,KP231375.1,0.0101135
KP231389.1,KP231385.1,0.00501363
KP231390.1,KP231385.1,0.00694946
KP231392.1,KP231385.1,0.00385402
KP231391.1,KP231375.1,0.00539856
KP231393.1,KP231385.1,0.00617538
KP231387.1,KP231385.1,0.00695035
KP231396.1,KP231380.1,0.00930427
KP231389.1,KP231382.1,0.00905913
KP231386.1,KP231385.1,0.00462751
KP231390.1,KP231382.1,0.00257565
KP231392.1,KP231382.1,0.00775901
KP231393.1,KP231382.1,0
KP231387.1,KP231382.1,0.00430416
KP231396.1,KP231377.1,0.0124331
KP231389.1,KP231380.1,0.00656331
KP231386.1,KP231382.1,0.00862674
KP231390.1,KP231380.1,0.00850467
KP231385.1,KP231382.1,0.00688821
KP231392.1,KP231380.1,0.00540218
KP231393.1,KP231380.1,0.00772913
KP231387.1,KP231380.1,0.00850484
KP231396.1,KP231376.1,0.0155757
KP231384.1,KP231381.1,0.0287977
KP231389.1,KP231377.1,0.00969381
KP231386.1,KP231380.1,0.00617646
KP231390.1,KP231377.1,0.00540412
KP231385.1,KP231380.1,0.00308367
KP231392.1,KP231377.1,0.00851832
KP231393.1,KP231377.1,0.00463188
KP231396.1,JX966530.1,0.00618173
KP231384.1,KP231378.1,0.00617363
KP231390.1,KP231376.1,0.00851078
KP231389.1,KP231376.1,0.0128071
KP231392.1,KP231376.1,0.0116319
KP231393.1,KP231376.1,0.00773593
KP231386.1,KP231377.1,0.00851829
KP231387.1,KP231377.1,0.00386641
KP231385.1,KP231377.1,0.00773294
KP231396.1,JX966529.1,0.00696207
KP231382.1,KP231380.1,0.00862274
KP231384.1,KP231375.1,0.00540327
KP231390.1,JX966530.1,0.0100657
