ID1,ID2,Distance
OK315296.1,OK315294.1,0.0375612
OK315267.1,OK315265.1,0.0306976
OK315281.1,OK315280.1,0.0312446
OK315296.1,OK315293.1,0.0325821
OK315267.1,OK315264.1,0.0276514
OK315281.1,OK315279.1,0.0315622
OK315296.1,OK315292.1,0.0384876
OK315267.1,OK315263.1,0.0335269
OK315281.1,OK315278.1,0.0334952
OK315267.1,OK315262.1,0.0189232
OK315281.1,OK315276.1,0.034479
OK315296.1,OK315289.1,0.0311039
OK315281.1,OK315275.1,0.0345495
OK315296.1,OK315288.1,0.039114
OK315281.1,OK315274.1,0.0325253
OK315296.1,OK315287.1,0.025724
OK315281.1,OK315273.1,0.0374642
OK315254.1,OK315253.1,0.0222914
OK315296.1,OK315286.1,0.0395568
OK315281.1,OK315272.1,0.0364037
OK315241.1,OK315240.1,0.0295922
OK315218.1,OK315217.1,0.0326372
OK315229.1,OK315226.1,0.024793
OK315207.1,OK315203.1,0.0335027
OK315296.1,OK315285.1,0.0384883
OK315281.1,OK315270.1,0.0375286
OK315254.1,OK315252.1,0.0266603
OK315241.1,OK315239.1,0.0257359
OK315218.1,OK315215.1,0.0364693
OK315229.1,OK315223.1,0.0336151
OK315296.1,OK315284.1,0.0375177
OK315281.1,OK315269.1,0.0335078
OK315207.1,OK315200.1,0.0357189
OK315218.1,OK315214.1,0.0397362
OK315254.1,OK315251.1,0.0208674
OK315229.1,OK315222.1,0.023738
OK315296.1,OK315283.1,0.0385231
OK315281.1,OK315267.1,0.0305886
OK315207.1,OK315199.1,0.0326238
OK315218.1,OK315212.1,0.0318289
OK315296.1,OK315282.1,0.0375552
OK315254.1,OK315250.1,0.0247248
OK315229.1,OK315219.1,0.0247241
OK315207.1,OK315198.1,0.0296527
OK315281.1,OK315265.1,0.0335588
OK315218.1,OK315211.1,0.0326771
OK315296.1,OK315281.1,0.0345331
OK315207.1,OK315197.1,0.0337282
OK315281.1,OK315264.1,0.0286086
OK315254.1,OK315249.1,0.00845437
OK315229.1,OK315216.1,0.0306148
OK315218.1,OK315210.1,0.0395334
OK315296.1,OK315280.1,0.0352583
OK315207.1,OK315196.1,0.0346983
OK315281.1,OK315263.1,0.0315464
OK315218.1,OK315209.1,0.0355371
OK315254.1,OK315248.1,0.0306416
OK315296.1,OK315279.1,0.0364878
OK315207.1,OK315194.1,0.0394957
OK315281.1,OK315262.1,0.0208323
OK315218.1,OK315208.1,0.032594
OK315296.1,OK315278.1,0.0374281
OK315207.1,OK315193.1,0.0356697
OK315229.1,OK315207.1,0.039558
OK315254.1,OK315247.1,0.0170353
OK315218.1,OK315207.1,0.0375328
OK315207.1,OK315192.1,0.0326183
OK315296.1,OK315275.1,0.0374763
OK315218.1,OK315206.1,0.0367178
OK315207.1,OK315191.1,0.0356791
OK315229.1,OK315203.1,0.0386406
OK315254.1,OK315246.1,0.0325128
OK315296.1,OK315274.1,0.0375111
OK315218.1,OK315205.1,0.035574
OK315229.1,OK315202.1,0.0396311
OK315296.1,OK315273.1,0.0395122
OK315218.1,OK315204.1,0.0286725
OK315254.1,OK315245.1,0.0199171
OK315207.1,OK315185.1,0.0305723
OK315229.1,OK315200.1,0.0228532
OK315218.1,OK315203.1,0.0345492
OK315296.1,OK315269.1,0.0386118
OK315207.1,OK315184.1,0.0366328
OK315229.1,OK315199.1,0.0237873
OK315254.1,OK315244.1,0.0286066
OK315218.1,OK315201.1,0.0308554
OK315296.1,OK315267.1,0.0345629
OK315229.1,OK315198.1,0.0286908
OK315207.1,OK315183.1,0.0281867
OK315229.1,OK315197.1,0.0307147
OK315207.1,OK315181.1,0.0387294
OK315254.1,OK315241.1,0.0354896
OK315229.1,OK315196.1,0.021878
OK315296.1,OK315264.1,0.0355311
OK315207.1,OK315180.1,0.0366634
OK315218.1,OK315195.1,0.0317168
